,Date,Open,High,Low,Close,Volume,Market_Cap,Spread,Month_Year,Unemployment_Percentage,USDI,Y_Average,DOW_Close,NASDAQ_Close,SP500_Close,Average_Close
891,2015-10-06,240.36,246.93,240.14,246.06,27535100.0,3615828118.0,6.79,2015-10,5.0,95.45,243.3725,16790.18945,4748.359863000001,1979.9200440000002,7839.489785666668
892,2015-10-07,246.17,246.68,242.59,242.97,22999200.0,3571170510.0,4.09,2015-10,5.0,95.5,244.60250000000002,16912.28906,4791.149902,1995.8299559999998,7899.756306
893,2015-10-08,243.07,244.25,242.18,242.3,18515300.0,3562238314.0,2.07,2015-10,5.0,95.32,242.95,17050.75,4810.790039,2013.430054,7958.323364333333
894,2015-10-09,242.5,244.23,242.12,243.93,17353100.0,3586932176.0,2.11,2015-10,5.0,94.81,243.195,17084.49023,4830.470215,2014.890015,7976.61682
897,2015-10-12,246.88,247.45,245.18,245.31,17388300.0,3609927997.0,2.27,2015-10,5.0,94.84,246.20499999999998,17131.85938,4838.640136999999,2017.459961,7995.986492666667
898,2015-10-13,245.2,250.24,243.76,249.51,28198500.0,3672589342.0,6.48,2015-10,5.0,94.76,247.1775,17081.89063,4796.609863000001,2003.689941,7960.730144666668
899,2015-10-14,249.49,254.27,248.9,251.99,27462600.0,3710065546.0,5.37,2015-10,5.0,93.93,251.1625,16924.75,4782.850098,1994.2399899999998,7900.613362666666
900,2015-10-15,252.11,255.96,252.05,254.32,25223500.0,3745440578.0,3.91,2015-10,5.0,94.37,253.61,17141.75,4870.100098,2023.859985,8011.903361
901,2015-10-16,254.3,266.14,253.93,262.87,35901500.0,3872283809.0,12.21,2015-10,5.0,94.54,259.31000000000006,17215.9707,4886.689941,2033.109985,8045.2568753333335
904,2015-10-19,261.86,264.82,260.95,263.44,25258800.0,3883581668.0,3.87,2015-10,5.0,94.93,262.76750000000004,17230.53906,4905.470215,2033.660034,8056.556436333333
905,2015-10-20,263.57,270.83,263.23,269.46,30889800.0,3973292564.0,7.6,2015-10,5.0,94.91,266.7725,17217.10938,4880.970215,2030.77002,8042.949871666668
906,2015-10-21,269.31,270.77,263.84,266.27,25637300.0,3927192474.0,6.93,2015-10,5.0,95.03,267.54749999999996,17168.60938,4840.120117,2018.939941,8009.223146
907,2015-10-22,266.5,276.51,266.14,274.02,37808600.0,4042524308.0,10.37,2015-10,5.0,96.38,270.7925,17489.16016,4920.049805,2052.51001,8153.906658333333
908,2015-10-23,273.65,278.68,273.54,276.5,29442500.0,4080023363.0,5.14,2015-10,5.0,97.13,275.5925,17646.69922,5031.859863000001,2075.149902,8251.236328333334
911,2015-10-26,283.63,285.3,280.51,285.3,32108800.0,4213260473.0,4.79,2015-10,5.0,96.86,283.685,17623.05078,5034.700195,2071.179932,8242.976969000001
912,2015-10-27,285.18,296.21,285.01,293.79,46331800.0,4339689442.0,11.2,2015-10,5.0,96.91,290.0475,17581.42969,5030.149902,2065.889893,8225.823161666667
913,2015-10-28,293.7,306.33,293.7,304.62,50808100.0,4500730950.0,12.63,2015-10,5.0,97.78,299.5875,17779.51953,5095.689941,2090.350098,8321.853189666666
914,2015-10-29,304.32,318.17,301.82,313.86,64495900.0,4638392428.0,16.35,2015-10,5.0,97.28,309.5425,17755.80078,5074.27002,2089.409912,8306.493570666667
915,2015-10-30,313.94,334.17,313.94,328.02,78305000.0,4849062146.0,20.23,2015-10,5.0,96.95,322.5175,17663.53906,5053.75,2079.360107,8265.549722333333
918,2015-11-02,325.94,365.36,323.21,361.19,101918000.0,5343556482.0,42.15,2015-11,5.1,96.93,343.925,17828.75977,5127.149902,2104.050049,8353.319907000001
919,2015-11-03,361.87,417.9,357.65,403.42,206162000.0,5969855535.0,60.25,2015-11,5.1,97.16,385.21000000000004,17918.15039,5145.129883,2109.790039,8391.023437333331
920,2015-11-04,403.66,495.56,380.55,411.56,263900000.0,6092006971.0,115.01,2015-11,5.1,97.95,422.8325,17867.58008,5142.47998,2102.310059,8370.790039666666
921,2015-11-05,408.08,447.56,374.58,386.35,151824992.0,5720251077.0,72.98,2015-11,5.1,97.94,404.14250000000004,17863.42969,5127.740234000001,2099.929932,8363.699952
922,2015-11-06,388.05,395.84,354.02,374.47,122687000.0,5545657295.0,41.82,2015-11,5.1,99.17,378.09499999999997,17910.33008,5147.120117,2099.199951,8385.550049333333
925,2015-11-09,374.32,385.28,362.89,380.26,68224400.0,5635560843.0,22.39,2015-11,5.1,98.98,375.68749999999994,17730.48047,5095.299805,2078.580078,8301.453451
926,2015-11-10,379.98,381.39,329.11,336.82,95797904.0,4993021697.0,52.28,2015-11,5.1,99.29,356.825,17758.21094,5083.240234000001,2081.719971,8307.723715
927,2015-11-11,339.82,340.58,301.0,311.08,107070000.0,4612831323.0,39.58,2015-11,5.1,99.01,323.12,17702.2207,5067.02002,2075.0,8281.413573333333
928,2015-11-12,314.08,345.08,313.36,338.15,78477800.0,5015563456.0,31.72,2015-11,5.1,98.65,327.6675,17448.07031,5005.080078,2045.969971,8166.373452999999
929,2015-11-13,338.5,340.91,326.08,336.75,52003000.0,4996160115.0,14.83,2015-11,5.1,99.0,335.56,17245.24023,4927.879883,2023.040039,8065.386717333332
932,2015-11-16,319.73,331.63,315.9,330.75,47980100.0,4911040461.0,15.73,2015-11,5.1,99.44,324.5025,17483.00977,4984.620117,2053.189941,8173.606609333335
933,2015-11-17,330.36,338.35,329.61,335.09,51001600.0,4976765824.0,8.74,2015-11,5.1,99.63,333.3525,17489.5,4986.02002,2050.439941,8175.319987
934,2015-11-18,334.59,336.53,330.64,334.59,43783800.0,4970560298.0,5.89,2015-11,5.1,99.65,334.0875,17737.16016,5075.200195,2083.580078,8298.646811
935,2015-11-19,334.68,335.33,325.27,326.15,45011100.0,4846272452.0,10.06,2015-11,5.1,98.99,330.35749999999996,17732.75,5073.640136999999,2081.23999,8295.876708999998
936,2015-11-20,326.41,326.47,312.22,322.02,53152900.0,4786301542.0,14.25,2015-11,5.1,99.56,321.78000000000003,17823.81055,5104.919922,2089.169922,8339.300131333333
939,2015-11-23,324.35,325.12,321.29,323.05,27478900.0,4805632296.0,3.83,2015-11,5.1,99.8,323.4525,17792.67969,5102.47998,2086.590088,8327.249919333333
940,2015-11-24,323.01,323.06,318.12,320.05,29362600.0,4762244474.0,4.94,2015-11,5.1,99.53,321.06,17812.18945,5102.810059,2089.139893,8334.713134
941,2015-11-25,320.05,329.13,316.77,328.21,41666900.0,4884886822.0,12.36,2015-11,5.1,99.8,323.54,17813.39063,5116.140136999999,2088.8701170000004,8339.466961333334
943,2015-11-27,351.86,363.59,347.87,358.04,55179100.0,5331719786.0,15.72,2015-11,5.1,100.02,355.34000000000003,17813.39063,5127.52002,2090.110107,8343.673585666667
946,2015-11-30,371.44,382.36,370.38,377.32,71701600.0,5623195997.0,11.98,2015-11,5.1,100.17,375.37499999999994,17719.91992,5108.669922,2080.409912,8302.999918
947,2015-12-01,377.41,378.93,356.56,362.49,60452200.0,5403653927.0,22.37,2015-12,5.0,99.8,368.8475,17888.34961,5156.310059,2102.6298829999996,8382.429850666667
948,2015-12-02,361.85,362.23,349.46,359.19,54160500.0,5355891235.0,12.77,2015-12,5.0,99.99,358.1825,17729.67969,5123.220215,2079.51001,8310.803305000001
949,2015-12-03,359.33,370.27,357.41,361.05,50714900.0,5384892776.0,12.86,2015-12,5.0,97.62,362.015,17477.66992,5037.529785,2049.6201170000004,8188.273273999999
950,2015-12-04,361.26,363.52,355.76,363.18,35784100.0,5418154665.0,7.76,2015-12,5.0,98.35,360.93,17847.63086,5142.27002,2091.689941,8360.530273666667
953,2015-12-07,389.98,399.97,385.41,395.54,63455800.0,5905560136.0,14.56,2015-12,5.0,98.66,392.725,17730.50977,5101.810059,2077.070068,8303.129965666667
954,2015-12-08,395.75,415.56,389.95,415.56,57801400.0,6206381460.0,25.61,2015-12,5.0,98.47,404.205,17568.0,5098.240234000001,2063.590088,8243.276774
955,2015-12-09,414.44,423.12,406.29,417.56,90917200.0,6238015413.0,16.83,2015-12,5.0,97.34,415.35249999999996,17492.30078,5022.870117,2047.619995,8187.596964000001
956,2015-12-10,417.99,419.51,411.55,415.48,52138900.0,6209105142.0,7.96,2015-12,5.0,97.94,416.1325,17574.75,5045.169922,2052.22998,8224.049967333334
957,2015-12-11,415.28,451.94,415.28,451.94,110944000.0,6755795193.0,36.66,2015-12,5.0,97.56,433.61,17265.21094,4933.470215,2012.369995,8070.350383333334
960,2015-12-14,433.27,447.14,430.46,444.18,130496000.0,6645395797.0,16.68,2015-12,5.0,97.6,438.7625,17368.5,4952.22998,2021.939941,8114.223307
961,2015-12-15,443.88,465.32,443.88,465.32,83121104.0,6963784692.0,21.44,2015-12,5.0,98.22,454.59999999999997,17524.91016,4995.359863000001,2043.410034,8187.8933523333335
962,2015-12-16,465.21,465.21,443.85,454.93,107944000.0,6810202753.0,21.36,2015-12,5.0,97.87,457.3,17749.08984,5071.129883,2073.070068,8297.763263666668
963,2015-12-17,454.78,457.86,448.86,456.08,47978400.0,6829095335.0,9.0,2015-12,5.0,99.27,454.395,17495.83984,5002.549805,2041.890015,8180.09322
964,2015-12-18,455.85,465.18,454.94,463.62,60220100.0,6943912954.0,10.24,2015-12,5.0,98.7,459.89750000000004,17128.55078,4923.080078,2005.550049,8019.060302333334
967,2015-12-21,442.84,444.73,427.31,438.64,77639696.0,6574990256.0,17.42,2015-12,5.0,98.36,438.38,17251.61914,4968.919922,2021.1500239999998,8080.5630286666665
968,2015-12-22,437.44,443.69,435.52,436.57,50840400.0,6545633139.0,8.17,2015-12,5.0,98.23,438.305,17417.26953,5001.109863000001,2038.969971,8152.449788000001
969,2015-12-23,436.72,444.53,436.62,442.4,47161400.0,6634776277.0,7.91,2015-12,5.0,98.34,440.0675,17602.60938,5045.930176,2064.290039,8237.609865
970,2015-12-24,443.09,458.46,443.08,454.98,57157200.0,6825070740.0,15.38,2015-12,5.0,97.98,449.9025,17552.16992,5048.490234000001,2060.98999,8220.550048
974,2015-12-28,423.34,429.77,418.48,422.28,49638600.0,6341733237.0,11.29,2015-12,5.0,97.92,423.4675,17528.26953,5040.990234000001,2056.5,8208.586588
975,2015-12-29,422.1,432.98,420.63,432.98,51596500.0,6504194854.0,12.35,2015-12,5.0,98.1,427.1725,17720.98047,5107.939941,2078.360107,8302.426839333333
976,2015-12-30,433.3,434.39,422.08,426.62,46889400.0,6410381455.0,12.31,2015-12,5.0,98.27,429.09749999999997,17603.86914,5065.850098,2063.360107,8244.359781666666
977,2015-12-31,425.88,432.92,418.73,430.57,45996600.0,6471217491.0,14.19,2015-12,5.0,98.63,427.025,17425.0293,5007.410156,2043.939941,8158.793132333333
981,2016-01-04,430.06,434.52,429.08,433.09,38477500.0,6515713340.0,5.44,2016-01,4.9,98.87,431.68749999999994,17148.93945,4903.089844,2012.660034,8021.563109333333
982,2016-01-05,433.07,434.18,429.68,431.96,34522600.0,6500393256.0,4.5,2016-01,4.9,99.4,432.2225,17158.66016,4891.430176,2016.709961,8022.266765666667
983,2016-01-06,431.86,431.86,426.34,429.11,34042500.0,6458942098.0,5.52,2016-01,4.9,99.18,429.7925,16906.50977,4835.759765999999,1990.2600100000002,7910.8431820000005
984,2016-01-07,430.01,458.77,429.08,458.05,87562200.0,6896279078.0,29.69,2016-01,4.9,98.22,443.97749999999996,16514.09961,4689.430176,1943.089966,7715.539917333333
985,2016-01-08,457.54,462.93,447.94,453.23,56993000.0,6825700454.0,14.99,2016-01,4.9,98.54,455.41,16346.4502,4643.629883,1922.030029,7637.370037333334
988,2016-01-11,448.7,450.66,443.86,448.43,40450000.0,6758931030.0,6.8,2016-01,4.9,98.72,447.9125,16398.57031,4637.990234000001,1923.6700440000002,7653.410196
989,2016-01-12,448.18,448.18,435.69,435.69,115607000.0,6568800100.0,12.49,2016-01,4.9,98.97,441.935,16516.2207,4685.919922,1938.680054,7713.606892000001
990,2016-01-13,434.67,435.19,424.44,432.37,173888000.0,6520360056.0,10.75,2016-01,4.9,98.93,431.6675,16151.41016,4526.060059,1890.280029,7522.583416
991,2016-01-14,432.29,433.32,427.85,430.31,43945500.0,6490638885.0,5.47,2016-01,4.9,99.09,430.9425,16379.049809999999,4615.0,1921.839966,7638.629925333332
992,2016-01-15,430.26,430.26,364.33,364.33,153351008.0,5496598039.0,65.93,2016-01,4.9,98.96,397.29499999999996,15988.080080000002,4488.419922,1880.3299559999998,7452.276652666667
996,2016-01-19,387.03,387.73,378.97,380.15,46819800.0,5740934168.0,8.76,2016-01,4.9,98.99,383.47,16016.019530000001,4476.950195,1881.3299559999998,7458.099893666668
997,2016-01-20,379.74,425.27,376.6,420.23,121720000.0,6347836794.0,48.67,2016-01,4.9,99.09,400.46000000000004,15766.740230000001,4471.689941,1859.3299559999998,7365.920042333334
998,2016-01-21,419.63,422.88,406.3,410.26,68338000.0,6198658815.0,16.58,2016-01,4.9,99.06,414.7675,15882.67969,4472.060059,1868.9899899999998,7407.9099129999995
999,2016-01-22,409.75,410.41,375.28,382.49,91546600.0,5780764155.0,35.13,2016-01,4.9,99.57,394.4825,16093.509769999999,4591.180176,1906.9000239999998,7530.529989999999
1002,2016-01-25,402.32,402.32,388.55,391.73,59062400.0,5925345408.0,13.77,2016-01,4.9,99.36,396.23,15885.21973,4518.490234000001,1877.0799559999998,7426.929973333335
1003,2016-01-26,392.0,397.77,390.58,392.15,58147000.0,5933372928.0,7.19,2016-01,4.9,99.36,393.125,16167.230469999999,4567.669922,1903.630005,7546.176799
1004,2016-01-27,392.44,396.84,391.78,394.97,47424400.0,5977545745.0,5.06,2016-01,4.9,98.9,394.0075,15944.45996,4468.169922,1882.949951,7431.859944333333
1005,2016-01-28,395.15,395.5,379.73,380.29,59247900.0,5756710303.0,15.77,2016-01,4.9,98.51,387.6675,16069.63965,4506.680176,1893.359985,7489.893270333333
1006,2016-01-29,380.11,384.38,365.45,379.47,86125296.0,5745985821.0,18.93,2016-01,4.9,99.61,377.3525,16466.30078,4613.950195,1940.2399899999998,7673.496988333333
1009,2016-02-01,369.35,378.07,367.96,373.06,51656700.0,5653747618.0,10.11,2016-02,4.9,99.01,372.11,16449.17969,4620.370117,1939.380005,7669.643270666667
1010,2016-02-02,372.92,375.88,372.92,374.45,40378700.0,5676528707.0,2.96,2016-02,4.9,98.87,374.0425,16153.54004,4516.950195,1903.030029,7524.506754666668
1011,2016-02-03,374.65,374.95,368.05,369.95,45933400.0,5609971377.0,6.9,2016-02,4.9,97.29,371.9,16336.66016,4504.240234000001,1912.530029,7584.476807666667
1012,2016-02-04,370.17,391.61,369.99,389.59,69285504.0,5909517630.0,21.62,2016-02,4.9,96.47,380.34,16416.58008,4509.560059,1915.449951,7613.863363333333
1013,2016-02-05,388.9,391.09,385.57,386.55,43825000.0,5865136968.0,5.52,2016-02,4.9,97.03,388.0275,16204.96973,4363.140136999999,1880.050049,7482.719972
1016,2016-02-08,376.76,379.88,373.33,373.45,47671100.0,5671240831.0,6.55,2016-02,4.9,96.57,375.855,16027.049809999999,4283.75,1853.439941,7388.079916999999
1017,2016-02-09,373.42,377.25,372.9,376.03,55318500.0,5712106127.0,4.35,2016-02,4.9,96.07,374.90000000000003,16014.37988,4268.759765999999,1852.209961,7378.449869
1018,2016-02-10,376.15,385.48,375.78,381.65,85130896.0,5799042060.0,9.7,2016-02,4.9,95.89,379.765,15914.740230000001,4283.589844,1851.859985,7350.0633530000005
1019,2016-02-11,382.11,383.13,376.4,379.65,74375600.0,5770550973.0,6.73,2016-02,4.9,95.56,380.3225,15660.17969,4266.839844,1829.0799559999998,7252.0331633333335
1020,2016-02-12,379.69,384.95,379.6,384.26,67042800.0,5842238586.0,5.35,2016-02,4.9,95.94,382.125,15973.83984,4337.509765999999,1864.780029,7392.043211666667
1024,2016-02-16,401.43,408.95,401.43,407.49,73093104.0,6201590434.0,7.52,2016-02,4.9,96.87,404.825,16196.41016,4435.959961,1895.5799559999998,7509.316692333334
1025,2016-02-17,407.66,421.17,406.78,416.32,83193600.0,6337628174.0,14.39,2016-02,4.9,96.79,412.9825,16453.83008,4534.060059,1926.819946,7638.236695
1026,2016-02-18,416.57,426.0,415.64,422.37,76752600.0,6431547586.0,10.36,2016-02,4.9,96.95,420.145,16413.42969,4487.540039,1917.8299559999998,7606.266561666667
1027,2016-02-19,422.73,423.1,417.6,420.79,55711300.0,6408881658.0,5.5,2016-02,4.9,96.6,421.055,16391.99023,4504.430176,1917.780029,7604.733478333333
1030,2016-02-22,438.99,439.05,432.92,437.75,85385200.0,6671673493.0,6.13,2016-02,4.9,97.38,437.1775,16620.66016,4570.609863000001,1945.5,7712.256674333334
1031,2016-02-23,438.26,439.86,417.82,420.74,85244896.0,6413836323.0,22.04,2016-02,4.9,97.48,429.17,16431.7793,4503.580078,1921.27002,7618.876465999999
1032,2016-02-24,420.96,425.55,413.91,424.95,67743696.0,6479395124.0,11.64,2016-02,4.9,97.46,421.34250000000003,16484.99023,4542.609863000001,1929.800049,7652.466714000001
1033,2016-02-25,425.04,427.72,420.42,424.54,70798000.0,6474784226.0,7.3,2016-02,4.9,97.29,424.43,16697.28906,4582.200195,1951.699951,7743.729735333333
1034,2016-02-26,424.63,432.15,421.62,432.15,61486000.0,6592327507.0,10.53,2016-02,4.9,98.15,427.63750000000005,16639.9707,4590.470215,1948.050049,7726.163654666668
1037,2016-02-29,433.44,441.51,431.69,437.7,60694700.0,6681444705.0,9.82,2016-02,4.9,98.21,436.08500000000004,16516.5,4557.950195,1932.22998,7668.893391666667
1038,2016-03-01,437.92,439.65,432.32,435.12,74895800.0,6643686404.0,7.33,2016-03,5.0,98.35,436.25249999999994,16865.08008,4689.600098,1978.3499760000002,7844.343384666667
1039,2016-03-02,435.13,435.92,423.99,423.99,74955296.0,6475329604.0,11.93,2016-03,5.0,98.21,429.7575,16899.32031,4703.419922,1986.449951,7863.063394333333
1040,2016-03-03,423.91,425.37,419.41,421.65,100484000.0,6441066887.0,5.96,2016-03,5.0,97.59,422.58500000000004,16943.90039,4707.419922,1993.4000239999998,7881.5734453333325
1041,2016-03-04,421.84,425.18,410.94,410.94,90856096.0,6279024638.0,14.24,2016-03,5.0,97.34,417.225,17006.76953,4717.02002,1999.9899899999998,7907.926513333333
1044,2016-03-07,407.76,415.92,406.31,414.32,85762400.0,6335164892.0,9.61,2016-03,5.0,97.07,411.0775,17073.94922,4708.25,2001.7600100000002,7927.98641
1045,2016-03-08,414.46,416.24,411.09,413.97,70311696.0,6331422309.0,5.15,2016-03,5.0,97.21,413.94,16964.09961,4648.819824,1979.2600100000002,7864.059814666668
1046,2016-03-09,413.89,416.03,411.61,414.86,70012304.0,6346735710.0,4.42,2016-03,5.0,97.17,414.09749999999997,17000.35938,4674.379883,1989.2600100000002,7887.999757666668
1047,2016-03-10,414.74,417.51,413.25,417.13,81022896.0,6383105414.0,4.26,2016-03,5.0,96.07,415.6575,16995.13086,4662.160156,1989.569946,7882.286987333334
1048,2016-03-11,417.24,423.93,417.01,421.69,73969696.0,6454555816.0,6.92,2016-03,5.0,96.17,419.96750000000003,17213.31055,4748.470215,2022.189941,7994.656902
1051,2016-03-14,414.2,416.68,414.2,416.44,95259400.0,6378632901.0,2.48,2016-03,5.0,96.62,415.38,17229.13086,4750.279785,2019.640015,7999.683553333333
1052,2016-03-15,416.39,418.13,414.98,416.83,66781700.0,6386304534.0,3.15,2016-03,5.0,96.63,416.5825,17251.5293,4728.669922,2015.930054,7998.709758666667
1053,2016-03-16,416.89,417.69,415.91,417.01,65185800.0,6390672724.0,1.78,2016-03,5.0,95.89,416.875,17325.75977,4763.970215,2027.219971,8038.9833186666665
1054,2016-03-17,417.89,421.0,417.89,420.62,83528600.0,6447467967.0,3.11,2016-03,5.0,94.76,419.35,17481.49023,4774.990234000001,2040.589966,8099.023476666666
1055,2016-03-18,420.55,420.55,406.14,409.55,104940000.0,6279128504.0,14.41,2016-03,5.0,95.09,414.1975,17602.30078,4795.649902,2049.580078,8149.176920000001
1058,2016-03-21,413.42,413.42,410.38,413.31,61655400.0,6341110984.0,3.04,2016-03,5.0,95.29,412.6325,17623.86914,4808.870117,2051.600098,8161.446451666667
1059,2016-03-22,413.13,418.38,412.53,418.09,66813300.0,6416025151.0,5.85,2016-03,5.0,95.65,415.53249999999997,17582.57031,4821.660156,2049.800049,8151.343505000001
1060,2016-03-23,418.16,419.27,417.36,418.04,61444200.0,6416845742.0,1.91,2016-03,5.0,96.05,418.2075,17502.58984,4768.859863000001,2036.709961,8102.7198880000005
1061,2016-03-24,418.42,418.68,415.49,416.39,68346704.0,6393094869.0,3.19,2016-03,5.0,96.14,417.245,17515.73047,4773.5,2035.939941,8108.390136999999
1065,2016-03-28,426.55,426.86,423.29,424.23,68522800.0,6519889575.0,3.57,2016-03,5.0,95.94,425.2325,17535.39063,4766.790039,2037.050049,8113.076906000001
1066,2016-03-29,424.3,426.2,412.68,416.52,75411504.0,6402954687.0,13.52,2016-03,5.0,95.16,419.925,17633.10938,4846.620117,2055.01001,8178.2465023333325
1067,2016-03-30,416.83,416.83,412.5,414.82,66034100.0,6378356002.0,4.33,2016-03,5.0,94.84,415.24499999999995,17716.66016,4869.290039,2063.949951,8216.633383333332
1068,2016-03-31,415.26,418.37,415.26,416.73,60215200.0,6409062819.0,3.11,2016-03,5.0,94.59,416.405,17685.08984,4869.850098,2059.73999,8204.893309333333
1069,2016-04-01,416.76,418.17,415.83,417.96,51235700.0,6429593619.0,2.34,2016-04,5.0,94.62,417.18,17792.75,4914.540039,2072.780029,8260.023356
1072,2016-04-04,421.3,422.34,419.6,421.44,50634300.0,6487898586.0,2.74,2016-04,5.0,94.51,421.17,17737.0,4891.799805,2066.1298829999996,8231.643229333333
1073,2016-04-05,421.02,424.26,420.61,424.03,60718000.0,6529351750.0,3.65,2016-04,5.0,94.63,422.47999999999996,17603.32031,4843.930176,2045.1700440000002,8164.140176666665
1074,2016-04-06,424.28,424.53,422.73,423.41,59091000.0,6521491709.0,1.8,2016-04,5.0,94.43,423.7375,17716.05078,4920.720215,2066.659912,8234.476969000001
1075,2016-04-07,423.62,423.66,420.52,422.74,57858600.0,6512693215.0,3.14,2016-04,5.0,94.48,422.635,17541.96094,4848.370117,2041.910034,8144.080363666668
1076,2016-04-08,422.91,425.36,419.64,420.35,63454700.0,6477294354.0,5.72,2016-04,5.0,94.23,422.06499999999994,17576.96094,4850.689941,2047.5999760000002,8158.416952333334
1079,2016-04-11,421.87,422.74,420.53,422.48,50747500.0,6515321585.0,2.21,2016-04,5.0,93.95,421.905,17556.41016,4833.399902,2041.9899899999998,8143.933350666666
1080,2016-04-12,422.84,427.28,422.84,425.19,70728800.0,6558651418.0,4.44,2016-04,5.0,93.96,424.53749999999997,17721.25,4872.089844,2061.719971,8218.353271666667
